;Feature;PosTags;Label
239;und#haben#sie#ueberhaupt#Kunde#?;KON#nan#PPER#ADV#NN#$.;1
240;geben#sie#Schliessfach#auf#die#Gelaende#?;VVFIN#PPER#NN#APPR#ART#NN#$.;1
241;was#sein#denn#daran#so#lustig#?;PWS#VAFIN#ADV#PROP#ADV#ADJD#$.;0
242;denken#sie#dass#sie#die#Signal#Iduna#Park#sein#?;VVFIN#PPER#KOUS#PPER#ART#FM#FM#NE#VAFIN#$.;1
243;und#jetzt#sein#ihre#Tweet#weg#?;KON#ADV#VAFIN#PPOSAT#NN#PTKVZ#$.;1
244;haben#sie#Hobby#?;VAFIN#PPER#NN#$.;1
245;sein#die#die#Rolltreppe#nach#Pankow#?;VAFIN#PDS#ART#NN#APPR#NE#$.;1
246;sein#die#denn#inzwischen#einigermassen#sichern#?;VAFIN#PDS#ADV#ADV#ADV#VVPP#$.;1
247;sie#sein#auf#die#Gamescom#?;PPER#VAFIN#APPR#ART#NE#$.;1
248;koennen#man#sie#heute#noch#irgendwo#sehen#?;VMFIN#PIS#PPER#ADV#ADV#ADV#VVINF#$.;1
249;Schmetterling#sein#doch#eigentlich#auch#nur#gefluegelt#Wurm#oder#?;NN#VAFIN#ADV#ADV#ADV#ADV#ADJA#NN#KON#$.;1
250;was#sein#die#Ziel#die#AktionStandesamt#Zahl#?;PWS#VAFIN#ART#NN#ART#TRUNC#NN#$.;0
251;Welche#Insel#sein#die#?;PWAT#NN#VAFIN#PDS#$.;0
252;Netflix#and#Chill#?;FM#FM#FM#$.;1
253;und#warum#kommen#sie#so#?;KON#PWAV#VVFIN#PPER#ADV#$.;0
254;Erneute#Leihe#nach#Holland#?;NN#NN#APPR#NE#$.;1
255;laufen#da#was#?;VVFIN#ADV#PIS#$.;1
256;was#gehen#bei#sie#?;PWS#VVFIN#APPR#PPER#$.;0
257;wer#duerfen#Moderation#bei#die#Industrie#machen#?;PWS#VMFIN#NN#APPR#ART#NN#VVINF#$.;0
258;sein#sie#jetzt#automatisch#Teil#die#Konsortium#?;VAFIN#PPER#ADV#ADJD#NN#ART#NN#$.;1
259;warum#nur#Zahl#?;PWAV#ADV#NN#$.;0
260;wie#heissen#diese#dunkel#glaenzend#Fussfettverfaerbung#in#Birkenstock#Schuh#nochmal#auf#englisch#?;PWAV#VVFIN#PDAT#ADJA#ADJA#NN#APPR#NN#NN#ADV#APPR#ADJD#$.;0
261;wie#gehts#sie#eigentlich#?;PWAV#ADJD#PPER#ADV#$.;0
262;sein#heuen#schon#wieder#Gegenteiltag#?;VAFIN#VVIMP#ADV#ADV#NN#$.;1
263;sicher#?;ADV#$.;1
264;an#welchen#Tag#sein#sie#da#?;APPR#PWAT#NN#VAFIN#PPER#ADV#$.;0
265;sein#die#nicht#ein#bisschen#kalt#?;VAFIN#PDS#PTKNEG#ART#PIAT#ADJD#$.;1
266;Welcher#Wind#sein#denn#meinen#?;PWAT#NN#VAFIN#ADV#VVPP#$.;0
267;werden#sie#unter#diesen#Voraussetzung#eine#Lesung#in#Hagen#machen#?;VAFIN#PPER#APPR#PDAT#NN#ART#NN#APPR#NE#VVINF#$.;1
268;wie#kommen#sie#jetzt#nach#Ehmen#?;PWAV#VVIMP#PPER#ADV#APPR#NN#$.;0
269;was#sein#die#fuer#eine#Trend#?;PWS#VAFIN#PDS#APPR#ART#NN#$.;0
270;inwiefern#foerdern#eine#Badeanzug#bitte#unsre#Freiheit#?;ADV#VVFIN#ART#NN#ADV#PPOSAT#NN#$.;0
271;duerfen#sie#eine#Bild#von#sie#mit#meine#neu#Frisur#hochladen#?;VMFIN#PPER#ART#NN#APPR#PPER#APPR#PPOSAT#ADJA#NN#VVINF#$.;1
272;bei#sie#auch#?;APPR#PPER#ADV#$.;1
273;Welche#Behauptung#genau#sein#denn#sachlich#falsch#?;PWAT#NN#ADV#VAFIN#ADV#ADJD#ADJD#$.;0
274;fuehren#die#Klimawandel#zu#mehr#Hoch#?;VVFIN#ART#NN#APPR#PIAT#NN#$.;1
275;wie#weit#koennen#die#Erholung#bei#EURUSD#noch#gehen#?;PWAV#ADJD#VMFIN#ART#NN#APPRART#NN#ADV#VVINF#$.;0
276;sie#wollen#eine#Headset#mitsamt#eine#Maus#gewinnen#?;PPER#VMFIN#ART#NN#APPR#ART#NN#VVINF#$.;1
277;wer#bitte#sollen#diese#Mensch#einstellen#?;PWS#ADV#VMFIN#PDAT#NN#VVINF#$.;0
278;auch#dann#endlich#mit#Erfolg#?;ADV#ADV#ADV#APPR#NN#$.;1
279;wer#haben#sie#verraten#?;PWS#VAFIN#PPER#VVPP#$.;0
280;springen#Britin#ueber#die#Reling#nach#Streit#?;VVFIN#NN#APPR#ART#NN#APPR#NN#$.;1
281;koennen#sie#sprechen#?;VMFIN#PPER#VVINF#$.;1
282;was#hampeln#die#denn#da#rum#?;PWS#VVFIN#ART#ADV#ADV#PTKVZ#$.;0
283;wie#koennen#sie#die#nur#von#sie#denken#?;PWAV#VMFIN#PPER#PDS#ADV#APPR#PPER#VVINF#$.;0
284;haben#sie#eine#Augenproblem#?;VAFIN#PPER#ART#NN#$.;1
285;wieso#bedeuten#SUV#automatisch#immer#schlecht#?;PWAV#VVFIN#NN#ADJD#ADV#ADJD#$.;0
286;Trailer#zu#The#Journey#schon#sehen#?;NN#APPR#NE#NE#ADV#VVPP#$.;1
287;wie#sollen#die#denn#noch#zwei#Tag#weitergehen#?;PWAV#VMFIN#PDS#ADV#ADV#CARD#NN#VVINF#$.;0
288;weissen#sie#welche#Spedition#sie#fahren#?;VVFIN#PPER#PWAT#NN#PPER#VVFIN#$.;0
289;sein#sie#nicht#alle#ein#bisschen#anders#?;VAFIN#PPER#PTKNEG#PIS#ART#PIS#ADV#$.;1
290;wer#bezeichnen#sie#als#Experte#ausser#sie#sie#selbst#?;PWS#VVFIN#PPER#APPR#NN#APPR#PPER#PRF#ADV#$.;0
291;wer#kennen#diese#Spiel#?;PWS#VVFIN#PDAT#NN#$.;0
292;was#sein#denn#die#Schanzenfest#?;PWS#VAFIN#ADV#ART#NN#$.;0
293;was#sein#denn#die#?;PWS#VAFIN#ADV#PDS#$.;0
294;irgendwer#an#Koelner#Dom#?;PIS#APPRART#ADJA#NN#$.;1
295;werden#die#College#Football#Spiel#bei#DAZN#zeigen#?;VAFIN#ART#NN#FM#NN#APPR#NN#VVPP#$.;1
296;ja#gut#aber#sein#sie#sie#?;PTKANT#ADJD#ADV#VAFIN#PPER#PPER#$.;1
297;wer#werden#zukuenftig#diese#Job#noch#machen#?;PWS#VAFIN#ADJD#PDAT#NN#ADV#VVINF#$.;0
298;wo#sein#die#Bus#?;PWAV#VAFIN#ART#NN#$.;0
299;wozu#brauchen#sie#Fischer#wenn#sie#Gericht#schon#tun#?;PWAV#VVFIN#PPER#NE#KOUS#PPER#NN#ADV#VVFIN#$.;0
300;Herz#wie#stellen#sie#sie#die#denn#vor#?;NN#KON#VVFIN#PPER#PPER#PDS#ADV#PTKVZ#$.;0
301;merken#sie#selber#ne#?;VVFIN#PPER#ADV#PTKANT#$.;1
302;sein#etwas#passieren#?;VAFIN#ADV#VVPP#$.;1
303;koennen#man#irgendwie#fuer#sie#da#sein#?;VMFIN#PIS#ADV#APPR#PPER#ADV#VAINF#$.;1
304;wen#wunderts#noch#?;PWS#NE#ADV#$.;0
305;noch#Frage#?;ADV#NN#$.;1
306;kommen#sie#heute#Abend#zu#Grille#in#die#Garten#?;VVFIN#PPER#ADV#NN#APPRART#NN#APPR#ART#NN#$.;1
307;sein#die#ueberdenken#?;VAFIN#PDS#VVPP#$.;1
308;haben#sie#auch#solche#Lieblingsort#in#Muenchen#?;VAFIN#PPER#ADV#PIAT#NN#APPR#NE#$.;1
309;was#denn#nun#?;PWS#ADV#ADV#$.;0
310;wie#planen#man#eine#barrierefrei#Veranstaltung#?;PWAV#VVFIN#PIS#ART#ADJA#NN#$.;0
311;sie#wollen#bei#die#nah#Auslosung#live#dabei#sein#?;PPER#VMFIN#APPR#ART#ADJA#NN#ADJD#PROP#VAINF#$.;1
312;was#sollen#die#denn#?;PIS#VMFIN#PDS#ADV#$.;0
313;was#machen#man#als#Berater#so#?;PWS#VVFIN#PIS#APPR#NN#ADV#$.;0
314;warum#denken#sie#an#Geiselnahme#wenn#sie#die#lesen#?;PWAV#VVIMP#PPER#APPR#NN#KOUS#PPER#PDS#VVFIN#$.;0
315;also#wo#koennen#man#denn#eine#Bewerbung#abgeben#?;ADV#PWAV#VMFIN#PIS#ADV#ART#NN#VVINF#$.;0
316;wie#krank#sein#die#denn#?;PWAV#ADJD#VAFIN#PDS#ADV#$.;0
317;was#wollen#sie#denn#bitte#mehr#in#Leben#?;PWS#VMFIN#PPER#ADV#ADV#PIS#APPRART#NN#$.;0
318;man#koennen#seine#Handyrechnung#von#die#Steuer#Gewandfalte#?;PIS#VMFIN#PPOSAT#NN#APPR#ART#NN#VVINF#$.;0
319;haben#sie#wieder#Verdacht#ja#?;VAFIN#PPER#ADV#NN#ADV#$.;1
320;was#sollen#daran#schlimm#sein#?;PWS#VMFIN#PROP#ADJD#VAINF#$.;0
321;was#bereuen#sie#?;PWS#VVFIN#PPER#$.;0
322;sein#die#nicht#schon#seit#Jahr#Satire#was#diese#Account#wittern#?;VAFIN#PDS#PTKNEG#ADV#APPR#NN#NN#PRELS#PDAT#NN#VVFIN#$.;1
323;so#oder#aehnlich#muessen#sie#die#verstehen#?;ADV#KON#ADJD#VMFIN#PPER#PDS#VVINF#$.;1
324;Vegan#?;NN#$.;1
325;haben#sie#vielleicht#eine#Rezept#?;VAFIN#PPER#ADV#ART#NN#$.;1
326;koennen#die#Schildkroete#eventuell#Spur#von#Plutonium#enthalten#?;VMFIN#ART#NN#ADJD#NN#APPR#NN#VVPP#$.;1
327;Help#worum#gehts#hier#eigentlich#?;FM#FM#FM#ADV#ADV#$.;0
328;wie#lange#dauern#sie#in#die#Regel#bis#sie#wieder#funktionieren#?;PWAV#ADV#VVFIN#PPER#APPR#ART#NN#ADV#PPER#ADV#VVFIN#$.;0
329;warum#eigentlich#heissen#sie#als#Nischenanbieter#noch#Spiegel#?;PWAV#ADV#VVFIN#PPER#APPR#NN#ADV#NN#$.;0
330;sie#werden#nie#aufhoeren#oder#?;PPER#VAFIN#ADV#VVINF#KON#$.;1
331;was#laufen#denn#jetzt#so#auf#netflix#?;PWS#VVFIN#ADV#ADV#ADV#APPR#FM#$.;0
332;verstehen#sie#?;VVFIN#PPER#$.;1
333;was#sein#die#Geheimnis#die#deutsch#Mittelstand#?;PWS#VAFIN#ART#NN#ART#ADJA#NN#$.;0
334;warum#sein#an#Ende#die#Nerv#eigentlich#immer#noch#so#viel#wach#singend#Kleinkind#uebrig#?;PWAV#VAFIN#APPRART#NN#ART#NN#ADV#ADV#ADV#ADV#PIAT#ADJA#ADJA#NN#PTKVZ#$.;0
335;die#Euro#retten#aber#wie#?;ART#NN#VVINF#KON#PWAV#$.;0
336;Solltest#sie#nicht#schon#in#Bett#sein#?;NN#PPER#PTKNEG#ADV#APPRART#NN#VAINF#$.;1
337;da#sein#sie#doch#oder#?;ADV#VAFIN#PPER#ADV#KON#$.;1
338;die#Internet#sein#schon#eine#fieses#Bierzelt#nicht#wahr#?;ART#NN#VAFIN#ADV#ART#ADJA#NN#PTKNEG#ADJD#$.;1
339;Entschuldigung#was#haben#die#Elternvertreter#nicht#verstehen#?;NN#FM#VAFIN#ART#NN#PTKNEG#VVPP#$.;0
340;wer#haben#sie#beschwoeren#?;PWS#VAFIN#PPER#VVPP#$.;0
341;Lust#auf#eine#gut#spannend#und#packend#Buch#?;NN#APPR#ART#ADJA#ADJA#KON#ADJA#NN#$.;1
342;muessen#sie#etwa#vorbeikommen#?;VMFIN#PPER#ADV#VVINF#$.;1
343;warum#sein#Journalist#eigentlich#die#Meinung#ueber#Recht#und#Gesetz#zu#stehen#?;PWAV#VAFIN#NN#ADV#ART#NN#APPR#NN#KON#NN#PTKZU#VVINF#$.;0
344;was#machen#sie#denn#so#zornig#?;PWS#VVFIN#PPER#ADV#ADV#ADJD#$.;0
345;warum#sollen#sie#denn#deine#Meinung#nach#keine#Kind#in#Lokal#geben#?;PWAV#VMFIN#PPER#ADV#PPOSAT#NN#APPO#PIAT#NN#APPR#NN#VVINF#$.;0
346;sie#lieben#Motorrad#?;PPER#VVFIN#NN#$.;1
347;wegen#die#Training#oder#wegen#die#Foto#?;APPR#ART#NN#KON#APPR#ART#NN#$.;0
348;was#heissen#wirken#?;PWS#VVFIN#VVINF#$.;0
349;oder#ruhen#deine#Gedanke#auch#mal#aus#?;KON#VVFIN#PPOSAT#NN#ADV#ADV#PTKVZ#$.;1
350;was#denken#sie#denn#?;PWS#VVFIN#PPER#ADV#$.;0
351;haben#sie#auch#eine#OP#um#die#Gesichtszug#angleichen#?;VAFIN#PPER#ADV#ART#NN#APPR#ART#NN#VVIZU#$.;1
352;sein#die#denn#jugendfrei#was#sie#jede#Abend#so#machen#?;VAFIN#PDS#ADV#ADJD#PIS#PPER#PIAT#NN#ADV#VVFIN#$.;1
353;sein#die#Spiel#noch#schlecht#als#FIFA#Zahl#?;VAFIN#ART#NN#ADV#ADJD#KOUS#NE#NN#$.;1
354;Gibts#die#Anstossbug#noch#?;NN#ART#NN#ADV#$.;1
355;sein#sie#gerade#die#einzig#?;VAFIN#PPER#ADV#ART#ADJA#$.;1
356;warum#sagen#da#keine#was#zu#?;PWAV#VVFIN#ADV#PIS#PIS#PTKVZ#$.;0
357;wie#oft#sein#die#schon#in#Deutschland#passieren#?;PWAV#ADV#VAFIN#PDS#ADV#APPR#NE#VVPP#$.;0
358;wer#sein#die#?;PWS#VAFIN#PDS#$.;0
359;haben#Weinstein#die#nicht#genauso#machen#?;VAFIN#NN#PDS#PTKNEG#ADV#VVPP#$.;1
360;wie#heissen#sie#denn#da#?;PWAV#VVFIN#PPER#ADV#ADV#$.;0
361;geben#sie#eigentlich#Lady#gaga#noch#?;VVFIN#PPER#ADV#NN#ADJD#ADV#$.;1
362;sie#suchen#deine#Erfuellung#?;PPER#VVFIN#PPOSAT#NN#$.;1
363;sein#sie#schon#so#alt#?;VAFIN#PPER#ADV#ADV#ADJD#$.;1
364;koennen#sie#diese#Unsinn#belegen#?;VMFIN#PPER#PDAT#NN#VVINF#$.;1
365;oh#je#sein#denn#alle#wieder#in#Ordnung#?;ITJ#ADV#VAFIN#ADV#PIS#ADV#APPR#NN#$.;1
366;gehen#sie#sie#gut#?;VVFIN#PPER#PPER#ADJD#$.;1
367;geben#sie#eine#Moeglichkeit#sie#auch#an#ander#Schule#anbieten#?;VVFIN#PPER#ART#NN#PPER#ADV#APPR#ADJA#NN#VVIZU#$.;1
368;wo#kommen#eigentlich#her#?;PWAV#VVFIN#ADV#PTKVZ#$.;0
369;sein#die#nicht#gefaehrlich#?;VAFIN#PDS#PTKNEG#ADJD#$.;1
370;was#wollen#sie#die#Leben#mitteilen#?;PWS#VMFIN#PPER#ART#NN#VVINF#$.;0
371;Worauf#wollen#sie#nicht#zurueckblicken#?;PROP#VMFIN#PPER#PTKNEG#VVINF#$.;0
372;was#machen#sie#heute#noch#?;PWS#VVFIN#PPER#ADV#ADV#$.;0
373;denken#sie#denn#dass#sie#trotzdem#damit#leben#koennen#?;VVFIN#PPER#ADV#KOUS#PPER#PROP#PROP#VVINF#VMFIN#$.;1
374;wie#heissen#denn#die#Bereich#denn#nun#?;PWAV#VVFIN#ADV#ART#NN#ADV#ADV#$.;0
375;wie#laecherlich#sein#die#denn#?;PWAV#ADJD#VAFIN#PDS#ADV#$.;0
376;wie#gross#sein#sie#?;PWAV#ADJD#VAFIN#PPER#$.;0
377;wie#oft#machen#man#die#in#die#Regel#?;PWAV#ADV#VVFIN#PIS#PDS#APPR#ART#NN#$.;0
378;was#halten#sie#davon#?;PWS#VVFIN#PPER#PROP#$.;0
379;was#sein#rot#und#schlecht#fuer#die#Zahn#?;PWS#VAFIN#ADJD#KON#ADJD#APPR#ART#NN#$.;0
380;finden#sie#?;VVFIN#PPER#$.;1
381;koennen#sie#jemand#die#Bein#brechen#?;VMFIN#PPER#PIS#ART#NN#VVINF#$.;1
382;wo#befinden#sie#eigentlich#gerade#die#Regen#?;PWAV#VVFIN#PRF#ADV#ADV#ART#NN#$.;0
383;haben#sie#auch#Problem#mit#die#App#?;VAFIN#PPER#ADV#NN#APPR#ART#NN#$.;1
384;koennen#sie#meine#Notizbuch#fuer#Fruehdienst#sein#?;VMFIN#PPER#PPOSAT#NN#APPR#NN#VAINF#$.;1
385;haben#sie#auch#manchmal#auch#die#Gefuehl#dass#sie#eigentlich#nirgendwo#ankommen#egal#wie#weit#sie#laufen#?;VAFIN#PPER#ADV#ADV#ADV#ART#NN#KOUS#PPER#ADV#ADV#VVFIN#ADV#PWAV#ADJD#PPER#VVFIN#$.;1
386;was#sein#los#?;PWS#VAFIN#ADJD#$.;0
387;werden#sie#sie#eventuell#teilen#?;VAFIN#PPER#PPER#ADJD#VVINF#$.;1
388;Ein#bisschen#Gaensehaut#zu#Abkuehlung#?;ART#PIAT#NN#APPRART#NN#$.;1
389;fuer#wen#sein#sie#?;APPR#PWS#VAFIN#PPER#$.;0
390;die#haben#ueberregional#Relevanz#?;PDS#VAFIN#ADJA#NN#$.;1
391;heute#schon#Klamotte#zaehlen#?;ADV#ADV#NN#VVPP#$.;1
392;alle#gut#bei#sie#?;PIS#ADJD#APPR#PPER#$.;1
393;tun#sie#dann#neu#und#tief#Abgrund#auf#?;VVFIN#PRF#ADV#ADJA#KON#ADJA#NN#PTKVZ#$.;1
394;wen#interessieren#die#noch#in#Mai#Zahl#?;PWS#VVFIN#PDS#ADV#APPRART#NN#NN#$.;0
395;haben#jemand#Urlaub#und#moegen#tauschen#?;VAFIN#PIS#NN#KON#VMFIN#VVINF#$.;1
396;sollen#sie#sie#nen#Euro#leihen#?;VMFIN#PPER#PPER#ADJA#NN#VVINF#$.;1
397;duerfen#sie#kurz#eingreifen#?;VMFIN#PPER#ADJD#VVINF#$.;1
398;was#sollen#die#?;PIS#VMFIN#PDS#$.;0
399;sie#moegen#sie#moegen#sie#sie#?;PPER#VMFIN#PPER#VMFIN#PPER#PPER#$.;1
400;sein#Auto#klauen#dann#also#sozial#?;VAFIN#NN#VVFIN#ADV#ADV#ADJD#$.;1
401;warum#sein#sie#so#kultig#?;PWAV#VAFIN#PPER#ADV#ADJD#$.;0
402;sein#sie#nicht#leicht#gleich#zu#berichten#?;VAFIN#PPER#PTKNEG#ADJD#ADV#PTKZU#VVINF#$.;1
403;wie#sein#die#Stimmung#drei#Jahr#danach#?;PWAV#VAFIN#ART#NN#CARD#NN#PROP#$.;0
404;was#sagen#sie#dazu#?;PWS#VVFIN#PPER#PROP#$.;0
405;wollen#jemand#schreiben#?;VMFIN#PIS#VVINF#$.;1
406;was#sein#Liebe#ueberhaupt#?;PWS#VAFIN#NN#ADV#$.;0
407;laufen#jetzt#eigentlich#jede#Zahl#Kilometer#durch#die#Berg#?;VVFIN#ADV#ADV#PIAT#NN#NN#APPR#ART#NN#$.;1
408;eine#Indiz#fuer#was#?;ART#NN#APPR#PIS#$.;0
409;koennen#kuenstlich#Intelligenz#eine#menschlich#Text#angemessen#bewerten#?;VMFIN#ADJA#NN#ART#ADJA#NN#ADJD#VVINF#$.;1
410;moegen#sie#bei#Gewinnspiel#mitmachen#und#sie#unterstuetzen#?;VMFIN#PPER#APPRART#NN#VVINF#KON#PPER#VVINF#$.;1
411;gehen#sie#bitte#auch#mal#auf#die#Inhalt#ein#?;VVFIN#PPER#ADV#ADV#ADV#APPR#ART#NN#PTKVZ#$.;1
412;wie#heissen#sie#frueh#bei#sie#noch#?;PWAV#VVFIN#PPER#ADJD#APPR#PPER#ADV#$.;0
413;wo#genau#finden#man#sie#?;PWAV#ADJD#VVFIN#PIS#PPER#$.;0
414;sein#sie#sie#bewusst#darueber#wie#Wahlkartei#sie#sein#?;VAFIN#PPER#PRF#ADJD#PROP#KOUS#PIS#PPER#VAFIN#$.;1
415;Hab#sie#da#Shaun#die#Schaf#gehoeren#?;NN#PPER#ADV#CARD#ART#NN#VVPP#$.;1
416;moegen#mal#eine#von#sie#versuchen#sie#zu#folgen#?;VMFIN#ADV#ART#APPR#PPER#VVFIN#PPER#PTKZU#VVINF#$.;1
417;sagen#sie#die#bei#Breitscheidplatz#auch#?;VVFIN#PPER#PDS#APPRART#NN#ADV#$.;1
418;moegen#sie#Muesli#?;VMFIN#PPER#NN#$.;1
419;was#glauben#die#Polizei#durch#Ueberpruefung#die#Presseausweise#zu#gewinnen#?;PWS#VVFIN#ART#NN#APPR#NN#ART#NN#PTKZU#VVINF#$.;0
420;was#sein#denn#sie#fuer#eine#?;PWS#VAFIN#ADV#PPER#APPR#PIS#$.;0
421;tauchen#sogar#Leandro#dort#auf#?;VVFIN#ADV#NE#ADV#PTKVZ#$.;1
422;ob#sie#die#heute#Nacht#noch#hinkriegen#?;KOUS#PPER#ART#ADV#NN#ADV#VVINF#$.;1
423;wie#genial#sein#die#eigentlich#?;PWAV#ADJD#VAFIN#PDS#ADV#$.;0
424;wie#jetzt#?;PWAV#ADV#$.;0
425;seit#wann#gibts#denn#Pauschaldienstreise#mit#allinclusive#?;APPR#PWAV#VVFIN#ADV#NN#APPR#NN#$.;0
426;Batterie#rausnehmen#?;NN#VVFIN#$.;1
427;weissen#sie#aber#was#die#machen#haben#?;VVFIN#PPER#ADV#PWS#PDS#VVPP#VAFIN#$.;0
428;Wesse#Wert#sinken#in#Bayern#?;NN#NN#VVFIN#APPR#NE#$.;0
429;was#sein#mit#die#Aaron#?;PWS#VAFIN#APPR#ART#NE#$.;0
430;wo#und#wieso#haben#sie#eine#neu#Account#?;PWAV#KON#PWAV#VAFIN#PPER#ART#ADJA#NN#$.;0
431;wie#kommen#sie#denn#darauf#jetzt#?;PWAV#VVFIN#PPER#ADV#PROP#ADV#$.;0
432;noch#kuehl#?;ADV#ADJD#$.;1
433;was#scheitern#eigentlich#nicht#in#Berlin#?;PWS#VVFIN#ADV#PTKNEG#APPR#NE#$.;0
434;aber#woher#sollen#sie#die#auch#wissen#?;KON#PWAV#VMFIN#PPER#PDS#ADV#VVINF#$.;0
435;haben#sie#deine#Katze#mitnehmen#?;VAFIN#PPER#PPOSAT#NN#VVPP#$.;1
436;wer#hats#sagen#?;PWS#ADJD#VVPP#$.;0
437;haben#sie#hier#schon#schauen#?;VAFIN#PPER#ADV#ADV#VVPP#$.;1
438;und#wie#gefallen#sie#die#neu#Photovoltaikanlage#?;KON#PWAV#VVFIN#PPER#ART#ADJA#NN#$.;0
439;wer#haben#Zeit#und#Lust#?;PWS#VAFIN#NN#KON#NN#$.;0
440;koennen#sie#die#Rezept#haben#?;VMFIN#PPER#ART#NN#VAINF#$.;1
441;was#gehen#die#bei#sie#ab#?;PWS#VVFIN#ART#APPR#PPER#PTKVZ#$.;0
442;sagen#mal#taugen#Fenix#noch#als#TwitterApp#?;VVFIN#KON#VVFIN#NE#ADV#APPR#NN#$.;1
443;Hab#sie#da#Pommes#sehen#?;NN#PPER#ADV#NN#VVPP#$.;1
444;wie#koennen#man#denn#bitte#gefuehlt#taeglich#immer#dumm#Quatsch#von#sie#geben#?;PWAV#VMFIN#PIS#ADV#ADV#ADJD#ADJD#ADV#ADJA#NN#APPR#PRF#VVINF#$.;0
445;was#sein#die#letzt#Wort#eine#Frosch#?;PWS#VAFIN#ART#ADJA#NN#ART#NN#$.;0
446;haben#sie#klappen#?;VAFIN#PPER#VVPP#$.;1
447;was#sein#denn#in#dritt#Fall#scheitern#?;PWS#VAFIN#ADV#APPRART#ADJA#NN#VVINF#$.;0
448;was#genau#erwarten#sie#von#Staat#?;PWS#ADJD#VVFIN#PPER#APPRART#NN#$.;0
449;sein#sie#ab#und#an#noch#dort#?;VAFIN#PPER#ADV#KON#APPR#ADV#ADV#$.;1
450;Wohin#gehen#sie#denn#wann#weiter#?;NN#VVFIN#PPER#ADV#PWAV#ADV#$.;0
451;reiten#sie#noch#viel#?;VVFIN#PPER#ADV#PIS#$.;1
452;sein#Ihre#Ferien#eine#Flop#?;VAFIN#PPOSAT#NN#ART#NN#$.;1
453;Worauf#haben#sie#sie#nur#einlassen#?;PROP#VAFIN#PPER#PRF#ADV#VVPP#$.;0
454;kennen#sie#schon#meine#Pod#circast#?;VVFIN#PPER#ADV#PPOSAT#NN#VVPP#$.;1
455;warum#haben#sie#immer#noch#eine#Crush#?;PWAV#VAFIN#PPER#ADV#ADV#ART#NN#$.;0
456;locken#sie#sie#?;VVFIN#PPER#PPER#$.;1
457;sein#sie#noch#nie#bei#Wiener#Opernball#?;VAFIN#PPER#ADV#ADV#APPRART#ADJA#NN#$.;1
458;heissen#dort#eigentlich#jede#Rainer#?;VVFIN#ADV#ADV#PIS#NE#$.;1
459;warum#haben#SpikeLee#eine#Hashtag#mit#Bild#?;PWAV#VAFIN#NE#ART#NN#APPR#NN#$.;0
460;was#wollen#sie#denn#in#Essen#?;PWS#VMFIN#PPER#ADV#APPR#NE#$.;0
461;weil#sie#rund#faul#und#verfressen#sein#?;KOUS#PPER#ADJD#ADJD#KON#ADJD#VAFIN#$.;1
462;womit#betrinken#sie#Muecke#?;PWAV#VVFIN#PRF#NN#$.;0
463;wann#fahren#sie#denn#zurueck#?;PWAV#VVFIN#PPER#ADV#PTKVZ#$.;0
464;haben#sie#die#schon#live#sehen#?;VAFIN#PPER#ART#ADV#ADJD#VVPP#$.;1
465;sie#wollen#also#heimatlos#sein#?;PPER#VMFIN#ADV#ADJD#VAINF#$.;1
466;sein#sie#zusammen#?;VAFIN#PPER#PTKVZ#$.;1
467;was#nutzen#sie#denn#fuer#eine#Router#?;PWS#VVFIN#PPER#ADV#APPR#ART#NN#$.;0
468;wer#sein#User#?;PWS#VAFIN#NN#$.;0
469;was#reden#sie#denn#schoen#?;PWS#VVFIN#PPER#ADV#ADJD#$.;0
470;Gehts#noch#?;NN#ADV#$.;1
471;was#umschreiben#sie#denn#?;PWS#VVFIN#PPER#ADV#$.;0
472;glauben#sie#dass#Mann#faehig#sein#?;VVFIN#PPER#KOUS#NN#ADJD#VAFIN#$.;1
473;warum#machen#sie#die#eigentlich#sie#lieben#TaxilenkerInnen#?;PWAV#VVFIN#PPER#PDS#ADV#PPER#ADJA#NN#$.;0
474;woran#sie#auch#merken#dass#Sommerferien#sein#?;PWAV#PPER#ADV#VVFIN#KOUS#NN#VAFIN#$.;0
475;Jemand#Lust#auf#ts#?;NN#NN#APPR#ITJ#$.;1
476;oh#koennen#sie#sein#die#sie#diese#Unterhaltung#zufaellig#kennen#?;ITJ#VMFIN#PPER#VAINF#PDS#PPER#PDAT#NN#ADJD#VVFIN#$.;1
477;Leute#finden#meine#Usernames#tatsaechlich#gut#?;NN#VVFIN#PPOSAT#NN#ADJD#ADJD#$.;1
478;was#sein#Ihre#Staerke#?;PWS#VAFIN#PPOSAT#NN#$.;0
479;muessen#die#eine#staendig#die#Fernsehvergnuegen#versauen#?;VMFIN#PDS#ART#ADJD#ART#NN#VVINF#$.;1
480;passen#die#Schuh#sehen#die#gut#aus#und#gefallen#sie#sie#?;VVFIN#ART#NN#VVFIN#ART#ADJD#PTKVZ#KON#VVFIN#PPER#PPER#$.;1
481;die#Apfelkuchen#oder#die#Mann#?;ART#NN#KON#ART#NN#$.;0
482;was#haben#die#jetzt#damit#zu#tun#?;PWS#VAFIN#ART#ADV#PROP#PTKZU#VVINF#$.;0
483;Trump#beschweren#sie#dass#Zahl#Prozent#die#Berichterstattung#ueber#sie#negativ#sein#?;NN#VVFIN#PRF#KOUS#NN#NN#ART#NN#APPR#PPER#ADJD#VAFIN#$.;1
